PLAIN-3	breast cancer cells feed on cholesterol
PLAIN-3028	the levels of nitrosamines  considered the most carcinogenic agents in cigarette smoke  were recently measured in an array of processed meats including chicken  turkey  and pork
PLAIN-3028	prevention is better than cured meat
PLAIN-3029	are nitrates pollutants or nutrients
PLAIN-3029	phytonutrients such as vitamin c prevent the formation of nitrosamines from nitrites  which explains why adding nitrite preservatives to processed meat can be harmful  but adding more vegetables and their nitriteforming nitrates to our diet can be helpful
PLAIN-3030	bacon and botulism
PLAIN-3030	the nitrite preservatives in processed meats such as bologna  bacon  ham  and hot dogs form carcinogenic nitrosamines but also reduce the growth of botulism bacteria  forcing regulators to strike a balance between consumers risking cancer or a deadly form of food poisoning
PLAIN-3031	when nitrites go bad
PLAIN-3031	nitrites in processed meat form nitrosamines  a class of potent carcinogens found in cigarette smoke  which may explain why hot dog consumption has been associated with the two leading pediatric cancers  brain tumors and childhood leukemia
PLAIN-3032	if the nitrates in vegetables such as greens are healthpromoting because they can be turned into nitrites and then nitric oxide inside our bodies  what about the nitrites added to cured meats such as bacon  ham  and hot dogs
PLAIN-3032	is bacon good or is spinach bad
PLAIN-3034	hearts shouldn t skip a beet
PLAIN-3034	the nitrate in vegetables  which the body can turn into the vasodilator nitric oxide  may help explain the role dark green leafy vegetables play in the prevention and treatment of hypertension  high blood pressure  and heart disease
PLAIN-3035	beeturia  the passage of pink urine after beetroot consumption  is a reminder that phytonutrients circulate throughout our bloodstream  explaining the connection between  garlic breath  and the use of garlic as an adjunct treatment for pneumonia
PLAIN-3035	pretty in peenk
PLAIN-3038	don t use antiseptic mouthwash
PLAIN-3038	the natural flora on our tongue  lingual bacteria  is essential for the athletic performanceenhancing effect of the nitrates in vegetables such as beetroot
PLAIN-3039	priming the proton pump
PLAIN-3039	to understand how beets could reduce the oxygen cost of exercise while improving athletic performance  one must review the biochemistry of energy production  atp synthase  and the body s conversion of nitrates to nitrites into nitric oxide
PLAIN-3041	soy worth a hill of beans
PLAIN-3041	are soybeans better than other types of beans for heart disease prevention  or does the soy industry just have more money and clout to tout
PLAIN-3042	who should get tested for vitamin b12  cobalamin  deficiency and which is the best test to use  serum b12  methylmalonic acid  mma   or holotranscobalamin levels
PLAIN-3042	new vitamin b12 test
PLAIN-3047	plantbased atkins diet
PLAIN-3047	harvard study found that men and women eating low carb diets live significantly shorter lives  but what about the  ecoatkins diet   a plantbased low carbohydrate diet
PLAIN-3049	even when fiber and fruit and vegetable intake are kept constant  choosing foods richer in antioxidants may increase stool size  which is associated with lower cancer risk
PLAIN-3049	bulking up on antioxidants
PLAIN-3050	antioxidants protect no synthase  the enzyme that produces the arteryrelaxing signal  nitric oxide  this may explain why those who eat especially antioxidantrich plant foods have improved flowmediated dilation of the brachial arteries
PLAIN-3050	the power of no
PLAIN-3051	antiinflammatory antioxidants
PLAIN-3051	even when choosing the same quantity of fruits and vegetables  those making higher antioxidant choices experienced a reduction in creactive protein  inflammation  levels
PLAIN-3054	both usmade and imported ayurvedic dietary supplements have high contamination rates of toxic metals such as mercury  though only a small fraction of the levels found in canned tuna
PLAIN-3054	amla and triphala tested for metals
PLAIN-3055	get the lead out
PLAIN-3055	toxic heavy metal contamination of ayurvedic dietary supplements is in most cases intentional
PLAIN-3056	some ayurvedic medicine worse than lead paint exposure
PLAIN-3056	triphala  a combination of three fruitsamla  bibhitaki  and haritaki fruits  is the most commonly used herbal formulation in ayurvedic medicine and may have powerful anticancer properties  unfortunately  one in five ayurvedic herbal dietary supplements were found contaminated with lead  mercury  and  or arsenic
PLAIN-3057	a better breakfast
PLAIN-3057	the antioxidant power of american breakfast fare is compared to a smoothie that contains berries  white tea leaves  and indian gooseberry  amla  powder
PLAIN-3058	antioxidants in a pinch
PLAIN-3058	some herbs and spicesincluding cinnamon  cloves  lemonbalm  marjoram  oregano  and peppermintare so rich in antioxidants that just a small pinch can go a long way
PLAIN-3059	amla versus diabetes
PLAIN-3059	for a dollar a month  indian gooseberry  amla  powder may work as well as a leading diabetes drug without the side effects
PLAIN-3060	power plants
PLAIN-3060	many of the most powerful drugs in modern medicine s arsenal came from natural products  from penicillin to the chemotherapy agents taxol  and vincristine
PLAIN-3061	indian gooseberries  amla  block breast cancer cell growth and metastasis potential in vitro
PLAIN-3061	amla versus cancer cell invasion
PLAIN-3064	dried apples versus cholesterol
PLAIN-3064	which common dried fruit is the most antioxidantpacked  apple rings  dried apricots  dried cherries  dried mango  prunes  or raisins
PLAIN-3065	compared to popular fruits such as apples  bananas  and mangoes  which of the hundreds of different berries tested have the most and least antioxidant power  blackberries  blueberries  cranberries  crowberries  dog rose berries  grapes  raspberries  strawberries  or tahitian noni juice
PLAIN-3065	best berries
PLAIN-3066	the antioxidant content of a number of popular beverages is compared  black tea  coffee  coke  espresso  grape juice  green tea  hibiscus  jamaica flower  tea  milk  pepsi  red bull  red tea  red wine  and white wine  which beats out even powdered  matcha  green tea
PLAIN-3066	better than green tea
PLAIN-3067	biogenic amines such as spermine  cadaverine  and putrescine are chemical compounds of decay that may have adverse health effects  which foods are most contaminated  beer  blue cheese  feta cheese  kimchi  miso  sardines  sauerkraut  sausage  soy sauce  tempeh  tuna  or wine
PLAIN-3067	carcinogenic putrescine
PLAIN-3068	throw household products off the scent
PLAIN-3068	volatile chemicals in consumer products such as air fresheners  laundry detergents  fabric softeners  and dryer sheets may be hazardous
PLAIN-3070	the longest running study on vegetarians suggests that those eating plantbased diets have lower rates of chemical  drug  and environmental allergies
PLAIN-3070	preventing allergies in adulthood
PLAIN-3071	what is responsible for the rising prevalence of atopic diseases such as food allergies  asthma  hay fever  and eczema
PLAIN-3071	preventing childhood allergies
PLAIN-3072	avoiding a sugary grave
PLAIN-3072	500 foods were tested for advanced glycation end products  ages
PLAIN-3076	the intake of trans fats which come mostly from junk food and animal products  saturated fat mostly from dairy products and chicken  and cholesterol coming mostly from eggs and chicken should be as low as possible
PLAIN-3076	trans fat  saturated fat  and cholesterol  tolerable upper intake of zero
PLAIN-3077	fast food  do you want fries with that lipitor
PLAIN-3077	cardiologists suggest that cholesterollowering statin drugs be given out free with fast food meals
PLAIN-3078	to achieve the cholesterol level necessary to prevent heart attacks  most must take cholesterollowering drugs or eat a plantbased diet
PLAIN-3078	heart attacks and cholesterol  purely a question of diet
PLAIN-3079	the average  bad  cholesterol  ldl  level in people having heart attacks is in the  nearoptimal  range  suggesting that the current guidelines are too lax
PLAIN-3079	heart attacks and cholesterol  agribusiness sees it differently
PLAIN-3080	heart attacks and cholesterol  dying under normal circumstances
PLAIN-3080	most people hospitalized with heart attacks have cholesterol levels considered  desirable  under the current recommendations  having a  normal  cholesterol in a society where it s normal to die of heart disease is not necessarily a good thing
PLAIN-3081	though nasal irrigation with salt water has been found to an effective and inexpensive treatment option for sinusitis symptom relief  neti pot use may increase the risk of recurrence  a new study reveals why and what we can do about it
PLAIN-3081	the risks and benefits of neti pot nasal irrigation
PLAIN-3082	take vitamin d supplements with meals
PLAIN-3082	taking vitamin d supplements with food may be a costeffective strategy to achieve optimum levels
PLAIN-3083	resolving the vitamin dbate
PLAIN-3083	why the current vitamin d recommendations may be too low  other expert recommendations may be too high  and 2000 international units a day may be just right
PLAIN-3087	vitamin d deficiency may shorten one s lifespan  but getting too much vitamin d may also adversely affect longevity
PLAIN-3087	vitamin d and mortality may be a ushaped curve
PLAIN-3088	is vitamin d the new vitamin e
PLAIN-3088	the institute of medicine s conservative position on vitamin d is understandable given the history of hyped vitamin supplements  vitamin a  beta carotene  folic acid  vitamin c  vitamin e  that turned out worthless or worse
PLAIN-3090	vitamin d recommendations changed
PLAIN-3090	the institute of medicine tripled their official vitamin d recommendation based on target blood levels that indicate a large percentage of the us population is deficient
PLAIN-3091	recipe for diy  doityourself  whole food cranberry cocktail with 25 times fewer calories and at least 8 times the phytonutrient content
PLAIN-3091	pink juice with green foam
PLAIN-3092	food companies  such as pom wonderful  invoke the first amendment to defend false and unsubstantiated health claims
PLAIN-3092	is pomegranate juice that wonderful
PLAIN-3093	alzheimer s and apple juice
PLAIN-3093	pilot study published on whether apple juice could affect the cognitive performance  daytoday functioning  mood  or behavior of alzheimer s patients
PLAIN-3094	different fruits and vegetables appear to support different cognitive domains of the brain  so both variety and quantity are important
PLAIN-3094	constructing a cognitive portfolio
PLAIN-3095	which common fruit juices have the most  and least  phenolic phytonutrients  which may protect against alzheimer s disease  apple juice  cranberry cocktail  grape juice  white  red  and purple   grapefruit juice  orange juice  pineapple juice  or pomegranate juice
PLAIN-3095	best fruit juice
PLAIN-3098	mrsa in us retail meat
PLAIN-3098	more than a thousand retail meat samples have been tested for methicillinresistant staphylococcus aureus  mrsa  contamination in north america
PLAIN-3099	airborne mrsa
PLAIN-3099	methicillinresistant staphylococcus aureus  superbug  found not only contaminating the us retail meat supply but isolated from air samples outside swine cafos
PLAIN-3101	case report of lifethreatening metabolic acidosis in an infant  overdosed  with homeopathic sugar pills
PLAIN-3101	infant nearly killed by homeopathy
PLAIN-3102	total recall
PLAIN-3102	salmonella  the leading cause of foodpoisoning related death  can survive most common egg cooking methods including scrambled  overeasy  and sunnysideup  crosscontamination onto fingers  utensils  or kitchen surfaces may pose an additional threat
PLAIN-3105	physician trade groups such as the california medical association came out in opposition of a bill requiring doctors get 7 hours of nutrition training anytime before 2017
PLAIN-3105	medical associations oppose bill to mandate nutrition training
PLAIN-3106	a bill drafted by dr john mcdougall was introduced in california to mandate that physicians get continuing medical education in nutrition
PLAIN-3106	nutrition education mandate introduced for doctors
PLAIN-3107	doctors found to be overconfident in their knowledge and ability to counsel patients about lifestyle modification for chronic disease prevention
PLAIN-3107	doctors know less than they think about nutrition
PLAIN-3108	medical school nutrition education
PLAIN-3108	most medical schools in the united states fail to provide even a bare minimum of nutrition training
PLAIN-3120	he who pays the piper calls the tune  studies funded by the dairy and soda industries appear to be more biased than even studies funded by drug companies
PLAIN-3120	food industry  funding effect
PLAIN-3121	the national dairy council teams up with the salt institute to downplay the risk of sodium in the american diet
PLAIN-3121	dietary guidelines  with a grain of big salt
PLAIN-3124	is potassium sorbate bad for you
PLAIN-3124	is the preservative used to prevent mold growth in foods such as cheese  yogurt  wine  dried meat  pickles  apple cider  and many herbal dietary supplements harmful for humans
PLAIN-3125	alkaline water  a scam
PLAIN-3125	hawkers of  ionizer  water machines  like kangen  claim healing alkaline water benefits  skeptics call it snake oil  they both may be wrong
PLAIN-3126	why does the medical establishment sometimes ignore highly efficacious therapies such as plantbased diets for heart disease prevention and treatment
PLAIN-3126	the tomato effect
PLAIN-3127	china study on sudden cardiac death
PLAIN-3127	the chinaoxfordcornell diet and health project directed by t colin campbell and colleagues showed that chronic diseases such as heart disease are not inevitable consequences of aging
PLAIN-3128	dr dean ornish proved decades ago that heart disease could be reversed solely with diet and lifestyle changes
PLAIN-3128	our number one killer can be stopped
PLAIN-3129	medicare is now accepting for reimbursement the dean ornish program for reversing heart disease and the pritikin program  which  on a personal note  is what inspired me to go into medicine
PLAIN-3129	resuscitating medicare
PLAIN-3132	the effect of canned tuna on future wages
PLAIN-3132	the mercury contamination in tuna and other fish may adversely impact future earnings by impairing brain function and leading to a loss of intelligence  iq
PLAIN-3133	fish oil in troubled waters
PLAIN-3133	major fish oil manufacturers and drug stores are being sued for failing to disclose the pcb pollutants in fish oil supplements
PLAIN-3134	chicken s fate is sealed
PLAIN-3134	the egg industry is attempting to improve the fatty acid lipid profile of eggs by feeding blubber from the canadian harp seal hunt to laying hens
PLAIN-3135	chicken  eggs  and inflammation
PLAIN-3135	chicken and eggs are the top sources of arachidonic acid in the diet  an omega 6 fatty acid involved in our body s inflammatory response
PLAIN-3136	inflammatory remarks about arachidonic acid
PLAIN-3136	arachidonic acid may play a role in cancer  asthma  inflammatory bowel disease  rheumatoid arthritis  and other autoimmune disorders
PLAIN-3137	improving mood through diet
PLAIN-3137	the purported role arachidonic acid plays in brain inflammation could explain why eliminating chicken  fish  and eggs may improve symptoms of mood disturbance  depression  anxiety and stress within two weeks
PLAIN-3138	which country has the largest  and smallest  average stool size
PLAIN-3138	bowels of the earth
PLAIN-3139	most women experience a fourday intestine transit time  likely too long to meet the target 200 gram  half pound  minimum fecal output for cancer prevention
PLAIN-3139	food mass transit
PLAIN-3142	new research suggests that multivitamin use may significantly increase the risk of breast cancer and prostate cancer
PLAIN-3142	multivitamin supplements and breast cancer
PLAIN-3143	breast cancer prevention  which mushroom is best
PLAIN-3143	woodear  crimini  oyster  italian brown  enoki  button  stuffing  shiitake  chanterelle  and portobello mushrooms were compared to see which was best at inhibiting aromatase enzyme activity
PLAIN-3144	vegetables versus breast cancer
PLAIN-3144	mushrooms may help prevent breast cancer by acting as an aromatase inhibitor to block breast tumor estrogen production
PLAIN-3145	breast cancer can take decades to develop  so early detection via mammogram may be too late
PLAIN-3145	cancer prevention and treatment may be the same thing
PLAIN-3146	the top three sources of industrial toxins in the diet are fish oil  fish  and eggs
PLAIN-3146	food sources of pcb chemical pollutants
PLAIN-3147	chicken consumption and the feminization of male genitalia
PLAIN-3147	eating chicken during pregnancy may affect the size and development of one s son s penis due to phthalate contamination of the meat
PLAIN-3148	erectile dysfunction may be an early warning sign for heart disease
PLAIN-3148	rosy glow
PLAIN-3149	kale works better at boosting antioxidant levels in the skin than synthetic beta carotene  lutein  and mixed carotenoid supplements
PLAIN-3149	produce  not pills to increase physical attractiveness
PLAIN-3152	pregnant vegans at risk for iodine deficiency
PLAIN-3152	disinfectants used to sanitize cow udder may provide a source of iodine for dairy consumers but can also increase the concentration of pus in milk from cows with staph infection mastitis
PLAIN-3153	saffron versus aricept
PLAIN-3153	the spice saffron was compared to donepezil  aricept   a leading drug treatment for slowing the progression of alzheimer s disease cognitive impairment
PLAIN-3154	in a doubleblind study  the spice saffron beat out placebo in the treatment of alzheimer s disease dementia symptoms
PLAIN-3154	saffron for the treatment of alzheimer s
PLAIN-3155	avoiding epilepsy through diet
PLAIN-3155	avoiding pork tapeworm parasites  cysticercosis  is not as easy as just avoiding pork
PLAIN-3156	neurocysticercosis  infection with pork tapeworm larvae brain parasites  is an increasingly serious public health problem in the united states  potentially causing headaches  dizziness  seizures  other neurological disorders and sudden death
PLAIN-3156	pork tapeworms on the brain
PLAIN-3157	do doctors make the grade
PLAIN-3157	doctors and other health professionals were put to the test for their nutrition knowledge regarding diet and heart disease
PLAIN-3158	egg industry blind spot
PLAIN-3158	to help deflect criticism from the cholesterol content of their product  the egg industry touts the benefits of two phytonutrients  lutein and zeaxanthin  that have indeed been shown to be beneficial in protecting one s eyesight against vision threatening conditions such as cataracts and macular degeneration  but how do eggs stack up against plantbased sources
PLAIN-3159	eggs and brains are the two most concentrated sources of cholesterol in the diet
PLAIN-3159	avoiding cholesterol is a no brainer
PLAIN-3162	the effect of soy on precocious puberty
PLAIN-3162	meat  animal protein  and soymilk  soya milk  can affect premature breast development in girls
PLAIN-3163	calcium absorption  soy milk versus cow milk
PLAIN-3163	soymilk  soya milk  should be shaken before pouring to get at the calcium that settles to the bottom
PLAIN-3164	vegan epidemic
PLAIN-3164	vitamin b12 deficiency is common among those eating vegetarian and particularly vegan diets because of failure to take b12 supplements or eat b12fortifed foods
PLAIN-3165	vitamin b12 is an imperative for those eating vegetarian and vegan diets  especially during pregnancy and infancy
PLAIN-3165	american vegans placing babies at risk
PLAIN-3166	did a vegan diet kill this baby
PLAIN-3166	vitamin b12 deficiency can be lifethreatening
PLAIN-3167	calculate your healthy eating score
PLAIN-3167	rate your diet on a scale of 0 to 100 using the phytochemical index and compare your score to the standard american diet
PLAIN-3168	antioxidant power of plant foods versus animal foods
PLAIN-3168	on average  plant foods have 64 times more antioxidant power than red meat  poultry  fish  dairy  and eggs  but is it a fair comparison
PLAIN-3169	in the most extensive study of its kind ever published  the amount of antiaging anticancer antioxidants is measured across thousands of different foods
PLAIN-3169	antioxidant content of 3139 foods
PLAIN-3172	mitochondrial theory of aging
PLAIN-3172	the role of the detoxifying enzyme superoxide dismutase in staving off aging  cancer  and dementia and what we can do to boost its activity
PLAIN-3173	a reclassification of tanning beds as a category 1 carcinogen underscores the importance of vitamin d supplementation for those at risk for deficiency
PLAIN-3173	vitamin d pills vs tanning beds
PLAIN-3174	the role of vinegar in modulating our blood sugar levels and satiety
PLAIN-3174	is vinegar good for you
PLAIN-3175	what can happen to those who rub petroleum jelly in their nostrils before going to bed
PLAIN-3175	is petroleum jelly good for you
PLAIN-3176	is peanut butter good for you
PLAIN-3176	an update on the healthfulness of nut consumption and whether the cardiovascular benefits extend to peanut butter
PLAIN-3177	the safe upper limit of licorice consumption and why pregnant women may be at particularly high risk
PLAIN-3177	is licorice good for you
PLAIN-3178	how to buy goji berries cheaper than raisins
PLAIN-3178	are goji berries good for you
PLAIN-3179	is kombucha tea good for you
PLAIN-3179	case reports of people ending up in a coma after drinking kombucha tea
PLAIN-3182	are dates good for you
PLAIN-3182	do the beneficial phytonutrients in dates make up for their high sugar content
PLAIN-3183	are chili peppers good for you
PLAIN-3183	do chili peppers promote or protect against stomach inflammation
PLAIN-3184	plantbased diet  mood
PLAIN-3184	the putative role of arachidonic acid  a fatty acid found in animal products  in mood alteration as a result of brain inflammation
PLAIN-3185	cannabis receptors  food
PLAIN-3185	researchers discover a food that stimulates human cannabinoid receptors
PLAIN-3186	the best available science on protein intake and osteoporosis risk
PLAIN-3186	is protein bad to the bone
PLAIN-3187	the antiinflammatory nature of plantbased diet may explain higher blood protein levels in vegans
PLAIN-3187	vegan protein status
PLAIN-3188	inverted rabbit sign
PLAIN-3188	the very real and potentially disastrous effects of vitamin b12 deficiency
PLAIN-3189	why vegans appear  significantly less polluted  than omnivores  but not as toxinfree as expected
PLAIN-3189	industrial pollutants in vegans
PLAIN-3192	hair testing for mercury
PLAIN-3192	due to the state of the world s oceans  human biomarkers for fish consumption now include dioxins  pcbs  and mercury
PLAIN-3193	blood arsenic levels may be an accurate indicator of seafood intake
PLAIN-3193	fish intake biomarker
PLAIN-3194	dioxins in the food supply
PLAIN-3194	which foods accumulate the highest levels of industrial toxins
PLAIN-3195	pharmaceuticals flushed into our waterways may end up contaminating fish
PLAIN-3195	prozac residues in fish
PLAIN-3196	allergenic fish worms
PLAIN-3196	the role of a parasitic worm in allergic reactions to chicken and fish
PLAIN-3197	mothers have been found to dramatically overestimate the quality of their preschoolers  diets
PLAIN-3197	mothers overestimate dietary quality
PLAIN-3198	the type of protein young children eat at a critical age may affect when they start puberty
PLAIN-3198	protein  puberty
PLAIN-3199	cleveland clinic pathologists dissect fast food burgers to see what s inside
PLAIN-3199	what s in a burger
PLAIN-3202	dairy  sexual precocity
PLAIN-3202	the effects of the hormones in cow s milk on men and prepubescent children
PLAIN-3203	boosting sexhormone binding
PLAIN-3203	the benefits of a plantbased diet for diabetes prevention appear to extend beyond weight loss
PLAIN-3204	gut flora  obesity
PLAIN-3204	how one may be able to modify one s own gut flora to facilitate weight loss
PLAIN-3205	the implications of chicken now having ten times more fat and calories
PLAIN-3205	does eating obesity cause obesity
PLAIN-3206	obesitycausing chicken virus
PLAIN-3206	are viral infections contributing to the obesity epidemic
PLAIN-3207	how much has the nutrient content of food crops declined over the last 50 years
PLAIN-3207	crop nutrient decline
PLAIN-3208	new research on the human metabolism of folic acid suggests natural sources of folate are preferable
PLAIN-3208	can folic acid be harmful
PLAIN-3209	iron during pregnancy
PLAIN-3209	an argument that nonanemic women should choose plantbased sources of iron and not supplement during pregnancy
PLAIN-3212	overdosing on tea
PLAIN-3212	how much is too much
PLAIN-3213	if drinking tea is good for you  what about eating it
PLAIN-3213	is matcha good for you
PLAIN-3214	cold steeping green tea
PLAIN-3214	surprising new data on what may be the healthiest way to prepare tea
PLAIN-3215	asian paradox
PLAIN-3215	why do people living in asia have lower heart disease and lung cancer rates than would be expected given their level of smoking
PLAIN-3216	does soymilk have the same tea phytonutrient blocking effects as cow s milk
PLAIN-3216	soymilk suppression
PLAIN-3217	which has the highest levels of beneficial phytonutrients  baking chocolate  chocolate syrup  cocoa powder  dark chocolate  milk chocolate  or semisweet chocolate
PLAIN-3217	healthiest chocolate fix
PLAIN-3218	to prevent a recurrence should breast cancer survivors on tamoxifen seek or snub soy
PLAIN-3218	soy  breast cancer survival
PLAIN-3219	how many minutes a day of moderately intense exercise is necessary to significantly decrease breast cancer risk
PLAIN-3219	exercise  breast cancer
PLAIN-3222	researchers raise concerns about the feeding of cow brains to farmed fish
PLAIN-3222	mad fish disease
PLAIN-3223	the us inspector general cites the usda for failing to safeguard the meat supply from drug residues
PLAIN-3223	drug residues in meat
PLAIN-3224	toxic megacolon superbug
PLAIN-3224	clostridium difficile is another  superbug  found in the us meat supply
PLAIN-3225	chicken out of utis
PLAIN-3225	half of retail poultry samples were found contaminated with strains of e coli linked to human urinary tract infections
PLAIN-3226	how contaminated is the american meat supply with fecal matter
PLAIN-3226	fecal bacteria survey
PLAIN-3227	classifying the fecal form of omnivores  vegetarians  and vegans
PLAIN-3227	bristol stool scale
PLAIN-3228	certain fish accumulate waxy substances within their bodies that can present an unpleasant surprise to consumers
PLAIN-3228	greasy orange rectal leakage
PLAIN-3229	the discovery of infectious hepatitis e virus in retail pork products may help explain the purported association between liver failure and pork consumption
PLAIN-3229	hepatitis e virus in pork
PLAIN-3232	largest study ever
PLAIN-3232	the largest prospective nutrition study ever published suggests animal fat may play a role in the development of pancreatic cancer
PLAIN-3233	can cholesterol be too low
PLAIN-3233	the connection between cancer and cholesterol
PLAIN-3234	video updated 3  5  2012 to reflect new fda warning labels citing risks of confusion  memory loss  new onset diabetes and muscle injury  even people who don t experience pain or weakness on cholesterollowering statin drugs may be suffering muscle damage
PLAIN-3234	statin muscle toxicity
PLAIN-3235	which type of plantbased diet has been shown to maximize cholesterol reduction
PLAIN-3235	lowfat or whole food
PLAIN-3236	eight products put to the cholesterollowering test
PLAIN-3236	new cholesterol fighters
PLAIN-3237	normal  cholesterol redefined
PLAIN-3237	new target cholesterol
PLAIN-3238	cholesterol gallstones
PLAIN-3238	comparing gallstone attack rates in omnivores versus vegetarians
PLAIN-3239	a rare complication of fish consumption
PLAIN-3239	migrating fish bones
PLAIN-3242	a common plant may successfully treat oral lichen planus  a painful condition affecting the lining of the mouth
PLAIN-3242	diet  lichen planus
PLAIN-3243	preventing and treating rheumatoid arthritis through diet
PLAIN-3243	diet  rheumatoid arthritis
PLAIN-3244	a cheap herbal remedy may significantly reduce the pain associated with both osteoarthritis and rheumatoid arthritis
PLAIN-3244	rose hips for osteoarthritis
PLAIN-3245	zinc gel for colds
PLAIN-3245	is zinccontaining nasal gel helpful  harmful  or just a waste of money
PLAIN-3246	which beverages have been found to have benzene levels exceeding safety standards
PLAIN-3246	benzene in carrot juice
PLAIN-3247	deep frying toxins
PLAIN-3247	volatile toxins created by deep frying may pose a respiratory risk
PLAIN-3248	raw food nutrient absorption
PLAIN-3248	there are certain phytonutrients that are absorbed better from cooked foods
PLAIN-3249	which are the gentlest cooking methods for preserving nutrients and which vegetables have more antioxidants cooked than raw
PLAIN-3249	best cooking method
PLAIN-3252	the healthiest apple
PLAIN-3252	putting red delicious in its place
PLAIN-3253	the healthiest lentil
PLAIN-3253	red  green  or french green
PLAIN-3254	the healthiest herbal tea
PLAIN-3254	more than a dozen herbal teas were compared for their antioxidant activity
PLAIN-3255	why this herbal tea may increase cancer risk
PLAIN-3255	update on yerba maté
PLAIN-3256	update on vitamin e
PLAIN-3256	paying to live a shorter life
PLAIN-3257	is stevia good for you
PLAIN-3257	how much of this natural sweetener can be considered safe
PLAIN-3258	potential neurotoxicity is another concern regarding spirulina supplements
PLAIN-3258	another update on spirulina
PLAIN-3259	update on msg
PLAIN-3259	the reactions attributed to monosodium glutamate do not appear to hold up to scientific scrutiny
PLAIN-3262	from harmless to helpful
PLAIN-3262	update on gum arabic
PLAIN-3263	pros and cons of a glutenfree diet
PLAIN-3263	update on gluten
PLAIN-3264	update on coffee
PLAIN-3264	the benefits of coffee consumption
PLAIN-3265	the potential neurotoxicity of bluegreen algae supplements remains a concern
PLAIN-3265	is bluegreen algae good for you
PLAIN-3266	case report of aspartameassociated brain disease
PLAIN-3266	update on aspartame
PLAIN-3267	update on alfalfa sprouts
PLAIN-3267	raw alfalfa sprouts continue to be associated with outbreaks of foodborne illness
PLAIN-3268	the first dietary intervention shown to boost telomerase activity
PLAIN-3268	research into reversing aging
PLAIN-3269	a menagerie of weird studies published in nutrition journals
PLAIN-3269	flatophonia  the art of the musical anus
PLAIN-3272	dr dean ornish turns from reversing heart disease to trying to reverse prostate cancer
PLAIN-3272	cancer reversal through diet
PLAIN-3273	how to essentially eliminate the great scourge of the western world
PLAIN-3273	eliminating the  1 cause of death
PLAIN-3274	whose health unaffected by eggs
PLAIN-3274	a leading stroke expert ruffles a few feathers
PLAIN-3275	longterm vegan bone health
PLAIN-3275	the bone mineral density of vegans compared to omnivores
PLAIN-3276	dairy hormonal interference
PLAIN-3276	concern that the consumption of cow s milk can upset our body s hormonal balance
PLAIN-3277	genetic manipulation has resulted in cows lactating into the third trimester of pregnancy  leading to milk with abnormally high hormone levels
PLAIN-3277	hormones in skim vs whole milk
PLAIN-3278	dairy appears to block the beneficial effects of tea  but what about other phytonutrients
PLAIN-3278	nutrient blocking effects of dairy
PLAIN-3279	maxing out on antioxidants
PLAIN-3279	are there diminishing returns when it comes to whole food antioxidants
PLAIN-3282	the poultry industry feeds their birds millions of pounds of arseniccontaining drugs every year
PLAIN-3282	arsenic in chicken
PLAIN-3283	arsenic in rice
PLAIN-3283	ways to decrease one s arsenic intake from rice
PLAIN-3284	toxins in sweet potatoes
PLAIN-3284	sweet potatoes are one of the healthiest known vegetables
PLAIN-3285	natural glycoalkaloid toxins concentrate in the skins of potatoes
PLAIN-3285	toxins in cooked potatoes
PLAIN-3286	toxins in raw mushrooms
PLAIN-3286	agaratine  a natural toxin found in mushrooms  is destroyed by cooking
PLAIN-3287	does eating soy foods help with hot flashes
PLAIN-3287	soy foods  menopause
PLAIN-3288	is gluten bad for you
PLAIN-3288	approximately 1 out of every 133 americans has celiac disease
PLAIN-3289	what the peerreviewed scientific literature has to say about glyconutrient supplements
PLAIN-3289	glyconutrient supplements
PLAIN-3293	a question as to whether cancer and alzheimer s disease can be considered  ferrotoxic  diseases
PLAIN-3293	are iron pills good for you
PLAIN-3294	what apparent effect does taking vitamin c supplement have on our lifespan
PLAIN-3294	are vitamin c pills good for you
PLAIN-3295	is cod liver oil good for you
PLAIN-3295	even distilled cod liver oil supplements may have toxic levels of vitamin a
PLAIN-3296	artificial coloring in fish
PLAIN-3296	canthoxanthine feed additives given to farmed fish may be linked to a condition in consumers called gold dust retinopathy
PLAIN-3297	the problem with organic salmon
PLAIN-3297	much of our fish supply is so polluted that algaederived sources of long chain omega3 fatty acids may be safest option
PLAIN-3298	avoiding other banned pesticides
PLAIN-3298	industrial pollutants in the food supply may help explain the link between dairy consumption and parkinson s disease
PLAIN-3299	ddt in fish oil supplements
PLAIN-3299	though banned decades ago  the pesticide ddt persists in the food supply
PLAIN-3300	cannibalistic feed biomagnification
PLAIN-3300	feeding meat and bone meal to farm animals may increase the levels of industrial pollutants in animal products
PLAIN-3303	the resulting loss of child intelligence linked to maternal fish consumption is estimated to cost billions in lost productivity
PLAIN-3303	maternal mercury levels
PLAIN-3304	xenoestrogens  early puberty
PLAIN-3304	until the twentieth century  the average age of puberty for girls was 16 or 17 years old
PLAIN-3305	endocrine disrupting xenoestrogens in fish may be interfering with male fertility
PLAIN-3305	xenoestrogens  sperm counts
PLAIN-3306	vegetarians may be at risk for zinc deficiency
PLAIN-3306	vegetarian zinc requirements
PLAIN-3307	soy hormones  male infertility
PLAIN-3307	the phytoestrogens in soy appear to protect against cancer  but might they reduce male fertility
PLAIN-3308	meat hormones  female infertility
